Date,Day,Hospital,Waiting Time,Attendance,BOR,Is_Holiday
2025-03-13,Thursday,CGH,8.3,344.0,87.8,0
2025-03-13,Thursday,KTPH,2.1,242.0,85.8,0
2025-03-13,Thursday,NTFGH,2.9,349.0,83.7,0
2025-03-13,Thursday,NUH(A),5.7,283.0,82.5,0
2025-03-13,Thursday,SGH,2.3,343.0,80.8,0
2025-03-13,Thursday,SKH,9.5,350.0,89.8,0
2025-03-13,Thursday,TTSH,5.2,375.0,92.7,0
2025-03-13,Thursday,WH,2.5,196.0,61.6,0
2025-03-14,Friday,AH,1.6,55.0,57.5,0
2025-03-14,Friday,CGH,2.9,367.0,84.3,0
2025-03-14,Friday,KTPH,1.8,223.0,81.5,0
2025-03-14,Friday,NTFGH,1.8,291.0,79.8,0
2025-03-14,Friday,NUH(A),5.2,281.0,80.4,0
2025-03-14,Friday,SGH,2.3,319.0,80.3,0
2025-03-14,Friday,SKH,7.0,334.0,88.1,0
2025-03-14,Friday,TTSH,4.5,345.0,89.2,0
2025-03-14,Friday,WH,2.6,192.0,58.6,0
2025-03-15,Saturday,AH,1.4,49.0,55.4,0
2025-03-15,Saturday,CGH,1.6,338.0,85.8,0
2025-03-15,Saturday,KTPH,1.8,186.0,81.7,0
2025-03-15,Saturday,NTFGH,1.7,301.0,79.2,0
2025-03-15,Saturday,NUH(A),3.5,202.0,76.3,0
2025-03-15,Saturday,SGH,1.7,297.0,76.5,0
2025-03-15,Saturday,SKH,3.0,310.0,85.8,0
2025-03-15,Saturday,TTSH,3.5,328.0,89.1,0
2025-03-15,Saturday,WH,2.4,179.0,59.7,0
2025-03-16,Sunday,AH,1.0,62.0,57.5,0
2025-03-16,Sunday,CGH,2.2,308.0,87.1,0
2025-03-16,Sunday,KTPH,1.9,211.0,84.5,0
2025-03-16,Sunday,NTFGH,1.9,297.0,85.5,0
2025-03-16,Sunday,NUH(A),2.4,257.0,79.2,0
2025-03-16,Sunday,SGH,1.2,266.0,78.1,0
2025-03-16,Sunday,SKH,2.9,369.0,88.9,0
2025-03-16,Sunday,TTSH,3.8,338.0,93.8,0
2025-03-16,Sunday,WH,2.5,193.0,66.8,0
2025-03-17,Monday,AH,1.3,66.0,59.6,0
2025-03-17,Monday,CGH,5.1,438.0,87.8,0
2025-03-17,Monday,KTPH,2.8,265.0,87.8,0
2025-03-17,Monday,NTFGH,4.0,387.0,85.5,0
2025-03-17,Monday,NUH(A),4.0,379.0,85.5,0
2025-03-17,Monday,SGH,1.5,357.0,81.7,0
2025-03-17,Monday,SKH,4.2,399.0,89.8,0
2025-03-17,Monday,TTSH,5.7,440.0,95.8,0
2025-03-17,Monday,WH,2.6,233.0,71.2,0
2025-03-18,Tuesday,AH,1.1,55.0,61.8,0
2025-03-18,Tuesday,CGH,4.4,411.0,85.8,0
2025-03-18,Tuesday,KTPH,4.2,246.0,85.8,0
2025-03-18,Tuesday,NTFGH,3.6,329.0,86.5,0
2025-03-18,Tuesday,NUH(A),5.2,331.0,84.6,0
2025-03-18,Tuesday,SGH,1.7,326.0,81.9,0
2025-03-18,Tuesday,SKH,5.2,378.0,90.5,0
2025-03-18,Tuesday,TTSH,7.6,345.0,94.7,0
2025-03-18,Tuesday,WH,3.3,212.0,69.7,0
2025-03-19,Wednesday,AH,1.3,50.0,61.4,0
2025-03-19,Wednesday,CGH,7.1,356.0,85.8,0
2025-03-19,Wednesday,KTPH,2.4,206.0,81.5,0
2025-03-19,Wednesday,NTFGH,2.1,310.0,86.0,0
2025-03-19,Wednesday,NUH(A),3.0,280.0,83.9,0
2025-03-19,Wednesday,SGH,1.6,311.0,81.1,0
2025-03-19,Wednesday,SKH,5.5,339.0,87.6,0
2025-03-19,Wednesday,TTSH,6.7,322.0,93.6,0
2025-03-19,Wednesday,WH,2.6,169.0,66.6,0
2025-03-20,Thursday,AH,1.1,58.0,65.3,0
2025-03-20,Thursday,CGH,5.2,350.0,86.2,0
2025-03-20,Thursday,KTPH,2.0,195.0,77.5,0
2025-03-20,Thursday,NTFGH,2.5,316.0,81.8,0
2025-03-20,Thursday,NUH(A),4.3,259.0,83.3,0
2025-03-20,Thursday,SGH,1.7,278.0,79.9,0
2025-03-20,Thursday,SKH,4.6,342.0,87.8,0
2025-03-20,Thursday,TTSH,3.8,324.0,88.9,0
2025-03-20,Thursday,WH,2.6,199.0,67.0,0
2025-03-21,Friday,AH,0.8,63.0,53.0,0
2025-03-21,Friday,CGH,9.5,359.0,83.9,0
2025-03-21,Friday,KTPH,2.0,232.0,74.1,0
2025-03-21,Friday,NTFGH,1.5,322.0,77.3,0
2025-03-21,Friday,NUH(A),3.7,281.0,80.9,0
2025-03-21,Friday,SGH,1.0,302.0,76.9,0
2025-03-21,Friday,SKH,3.8,376.0,85.3,0
2025-03-21,Friday,TTSH,3.8,346.0,86.7,0
2025-03-21,Friday,WH,2.3,202.0,67.0,0
2025-03-22,Saturday,AH,1.0,61.0,53.7,0
2025-03-22,Saturday,CGH,2.2,330.0,85.2,0
2025-03-22,Saturday,KTPH,1.9,194.0,75.2,0
2025-03-22,Saturday,NTFGH,1.6,244.0,79.6,0
2025-03-22,Saturday,NUH(A),2.4,267.0,75.4,0
2025-03-22,Saturday,SGH,1.0,302.0,73.7,0
2025-03-22,Saturday,SKH,2.7,333.0,84.4,0
2025-03-22,Saturday,TTSH,3.4,342.0,88.0,0
2025-03-22,Saturday,WH,2.7,157.0,65.4,0
2025-03-23,Sunday,AH,1.6,59.0,54.0,0
2025-03-23,Sunday,CGH,2.4,279.0,85.6,0
2025-03-23,Sunday,KTPH,2.3,208.0,78.7,0
2025-03-23,Sunday,NTFGH,1.5,277.0,82.4,0
2025-03-23,Sunday,NUH(A),2.5,281.0,77.1,0
2025-03-23,Sunday,SGH,0.8,272.0,75.3,0
2025-03-23,Sunday,SKH,1.6,311.0,84.1,0
2025-03-23,Sunday,TTSH,3.6,342.0,92.5,0
2025-03-23,Sunday,WH,3.0,200.0,69.7,0
2025-03-24,Monday,AH,1.5,63.0,55.8,0
2025-03-24,Monday,CGH,6.2,416.0,87.4,0
2025-03-24,Monday,KTPH,2.8,276.0,84.2,0
2025-03-24,Monday,NTFGH,1.9,371.0,84.6,0
2025-03-24,Monday,NUH(A),3.0,363.0,81.3,0
2025-03-24,Monday,SGH,1.3,335.0,80.4,0
2025-03-24,Monday,SKH,2.4,403.0,86.8,0
2025-03-24,Monday,TTSH,4.4,450.0,93.1,0
2025-03-24,Monday,WH,3.1,248.0,72.3,0
2025-03-25,Tuesday,AH,1.5,62.0,58.9,0
2025-03-25,Tuesday,CGH,7.4,338.0,87.8,0
2025-03-25,Tuesday,KTPH,3.5,232.0,84.0,0
2025-03-25,Tuesday,NTFGH,1.9,347.0,81.9,0
2025-03-25,Tuesday,NUH(A),4.3,321.0,83.2,0
2025-03-25,Tuesday,SGH,2.4,321.0,82.6,0
2025-03-25,Tuesday,SKH,2.9,371.0,85.9,0
2025-03-25,Tuesday,TTSH,6.6,365.0,93.3,0
2025-03-25,Tuesday,WH,3.7,198.0,72.5,0
2025-03-26,Wednesday,AH,1.1,61.0,60.7,0
2025-03-26,Wednesday,CGH,8.8,360.0,84.7,0
2025-03-26,Wednesday,KTPH,2.1,241.0,80.5,0
2025-03-26,Wednesday,NTFGH,1.8,326.0,84.1,0
2025-03-26,Wednesday,NUH(A),4.7,318.0,82.8,0
2025-03-26,Wednesday,SGH,2.2,329.0,84.3,0
2025-03-26,Wednesday,SKH,1.7,326.0,82.3,0
2025-03-26,Wednesday,TTSH,5.0,369.0,92.0,0
2025-03-26,Wednesday,WH,2.5,203.0,69.1,0
2025-03-27,Thursday,AH,1.0,57.0,63.2,0
2025-03-27,Thursday,CGH,4.9,333.0,85.1,0
2025-03-27,Thursday,KTPH,2.3,249.0,80.5,0
2025-03-27,Thursday,NTFGH,1.7,321.0,83.0,0
2025-03-27,Thursday,NUH(A),4.5,296.0,81.7,0
2025-03-27,Thursday,SGH,1.5,335.0,80.9,0
2025-03-27,Thursday,SKH,1.4,353.0,82.0,0
2025-03-27,Thursday,TTSH,5.1,366.0,91.2,0
2025-03-27,Thursday,WH,2.9,221.0,67.2,0
2025-03-28,Friday,AH,1.1,54.0,57.5,0
2025-03-28,Friday,CGH,3.9,349.0,83.3,0
2025-03-28,Friday,KTPH,2.1,221.0,79.1,0
2025-03-28,Friday,NTFGH,1.9,306.0,80.3,0
2025-03-28,Friday,NUH(A),3.5,293.0,79.3,0
2025-03-28,Friday,SGH,1.4,304.0,78.9,0
2025-03-28,Friday,SKH,1.5,333.0,77.6,0
2025-03-28,Friday,TTSH,4.4,376.0,87.6,0
2025-03-28,Friday,WH,2.7,170.0,63.9,0
2025-03-29,Saturday,AH,1.0,64.0,55.1,0
2025-03-29,Saturday,CGH,1.2,327.0,81.1,0
2025-03-29,Saturday,KTPH,1.7,203.0,74.5,0
2025-03-29,Saturday,NTFGH,2.1,272.0,79.4,0
2025-03-29,Saturday,NUH(A),2.6,247.0,74.0,0
2025-03-29,Saturday,SGH,1.1,294.0,74.4,0
2025-03-29,Saturday,SKH,1.5,270.0,76.7,0
2025-03-29,Saturday,TTSH,3.7,310.0,86.9,0
2025-03-29,Saturday,WH,2.7,157.0,59.9,0
2025-03-30,Sunday,AH,1.3,67.0,54.7,0
2025-03-30,Sunday,CGH,1.1,339.0,82.1,0
2025-03-30,Sunday,KTPH,1.8,156.0,73.2,0
2025-03-30,Sunday,NTFGH,1.6,246.0,80.2,0
2025-03-30,Sunday,NUH(A),2.3,244.0,74.5,0
2025-03-30,Sunday,SGH,1.1,260.0,76.3,0
2025-03-30,Sunday,SKH,1.4,343.0,76.2,0
2025-03-30,Sunday,TTSH,3.7,333.0,90.1,0
2025-03-30,Sunday,WH,2.3,135.0,61.6,0
2025-03-31,Monday,AH,1.1,74.0,56.8,1
2025-03-31,Monday,CGH,1.5,348.0,84.4,1
2025-03-31,Monday,KTPH,1.6,225.0,76.4,1
2025-03-31,Monday,NTFGH,1.7,334.0,86.1,1
2025-03-31,Monday,NUH(A),2.5,263.0,77.2,1
2025-03-31,Monday,SGH,1.2,297.0,79.8,1
2025-03-31,Monday,SKH,1.5,334.0,82.9,1
2025-03-31,Monday,TTSH,3.9,347.0,94.4,1
2025-03-31,Monday,WH,2.7,185.0,65.3,1
2025-04-01,Tuesday,AH,1.5,112.0,61.4,0
2025-04-01,Tuesday,CGH,3.6,501.0,87.8,0
2025-04-01,Tuesday,KTPH,2.3,286.0,79.4,0
2025-04-01,Tuesday,NTFGH,3.2,418.0,89.4,0
2025-04-01,Tuesday,NUH(A),4.3,395.0,82.6,0
2025-04-01,Tuesday,SGH,4.3,416.0,88.7,0
2025-04-01,Tuesday,SKH,2.4,439.0,87.9,0
2025-04-01,Tuesday,TTSH,5.7,458.0,93.0,0
2025-04-01,Tuesday,WH,2.7,227.0,68.5,0
2025-04-02,Wednesday,AH,0.6,54.0,56.5,0
2025-04-02,Wednesday,CGH,9.2,382.0,88.0,0
2025-04-02,Wednesday,KTPH,3.0,241.0,79.9,0
2025-04-02,Wednesday,NTFGH,4.2,360.0,87.3,0
2025-04-02,Wednesday,NUH(A),6.2,314.0,84.6,0
2025-04-02,Wednesday,SGH,8.4,343.0,91.6,0
2025-04-02,Wednesday,SKH,3.1,364.0,88.0,0
2025-04-02,Wednesday,TTSH,7.1,395.0,94.0,0
2025-04-02,Wednesday,WH,2.8,219.0,70.6,0
2025-04-03,Thursday,AH,1.4,59.0,56.8,0
2025-04-03,Thursday,CGH,7.5,423.0,87.9,0
2025-04-03,Thursday,KTPH,2.4,247.0,83.2,0
2025-04-03,Thursday,NTFGH,2.8,318.0,87.3,0
2025-04-03,Thursday,NUH(A),5.3,297.0,85.0,0
2025-04-03,Thursday,SGH,8.4,317.0,91.7,0
2025-04-03,Thursday,SKH,2.3,362.0,86.2,0
2025-04-03,Thursday,TTSH,7.6,377.0,92.1,0
2025-04-03,Thursday,WH,3.2,184.0,67.6,0
2025-04-04,Friday,AH,1.5,41.0,50.9,0
2025-04-04,Friday,CGH,6.1,407.0,84.4,0
2025-04-04,Friday,KTPH,2.7,229.0,79.8,0
2025-04-04,Friday,NTFGH,1.9,303.0,83.2,0
2025-04-04,Friday,NUH(A),6.9,311.0,81.3,0
2025-04-04,Friday,SGH,4.1,342.0,88.6,0
2025-04-04,Friday,SKH,2.1,331.0,86.3,0
2025-04-04,Friday,TTSH,4.0,371.0,89.6,0
2025-04-04,Friday,WH,2.6,182.0,65.1,0
2025-04-05,Saturday,AH,1.0,67.0,54.4,0
2025-04-05,Saturday,CGH,2.7,362.0,83.5,0
2025-04-05,Saturday,KTPH,1.9,196.0,76.9,0
2025-04-05,Saturday,NTFGH,2.0,315.0,84.6,0
2025-04-05,Saturday,NUH(A),4.2,272.0,78.0,0
2025-04-05,Saturday,SGH,2.0,301.0,84.7,0
2025-04-05,Saturday,SKH,1.6,332.0,82.2,0
2025-04-05,Saturday,TTSH,4.0,342.0,89.6,0
2025-04-05,Saturday,WH,2.5,158.0,64.7,0
2025-04-06,Sunday,AH,1.0,52.0,56.1,0
2025-04-06,Sunday,CGH,4.6,339.0,86.1,0
2025-04-06,Sunday,KTPH,1.6,204.0,79.3,0
2025-04-06,Sunday,NTFGH,2.3,315.0,87.8,0
2025-04-06,Sunday,NUH(A),3.0,259.0,80.3,0
2025-04-06,Sunday,SGH,3.5,285.0,85.8,0
2025-04-06,Sunday,SKH,2.0,366.0,85.9,0
2025-04-06,Sunday,TTSH,4.0,360.0,94.1,0
2025-04-06,Sunday,WH,2.3,174.0,68.7,0
2025-04-07,Monday,AH,1.2,76.0,62.6,0
2025-04-07,Monday,CGH,4.1,431.0,85.9,0
2025-04-07,Monday,KTPH,3.4,284.0,83.5,0
2025-04-07,Monday,NTFGH,3.0,432.0,91.8,0
2025-04-07,Monday,NUH(A),4.6,359.0,85.6,0
2025-04-07,Monday,SGH,11.0,383.0,91.1,0
2025-04-07,Monday,SKH,2.8,414.0,87.0,0
2025-04-07,Monday,TTSH,7.3,427.0,94.8,0
2025-04-07,Monday,WH,2.9,262.0,71.8,0
2025-04-08,Tuesday,AH,1.2,75.0,57.9,0
2025-04-08,Tuesday,CGH,4.5,408.0,85.6,0
2025-04-08,Tuesday,KTPH,4.5,288.0,86.6,0
2025-04-08,Tuesday,NTFGH,5.4,330.0,90.3,0
2025-04-08,Tuesday,NUH(A),4.9,312.0,87.1,0
2025-04-08,Tuesday,SGH,4.7,354.0,90.6,0
2025-04-08,Tuesday,SKH,3.5,374.0,87.9,0
2025-04-08,Tuesday,TTSH,8.2,389.0,95.4,0
2025-04-08,Tuesday,WH,2.7,211.0,71.8,0
2025-04-09,Wednesday,AH,1.3,70.0,58.9,0
2025-04-09,Wednesday,CGH,2.8,404.0,87.3,0
2025-04-09,Wednesday,KTPH,2.5,267.0,84.9,0
2025-04-09,Wednesday,NTFGH,5.0,327.0,90.3,0
2025-04-09,Wednesday,NUH(A),5.9,349.0,86.1,0
2025-04-09,Wednesday,SGH,5.1,286.0,88.7,0
2025-04-09,Wednesday,SKH,3.4,401.0,89.0,0
2025-04-09,Wednesday,TTSH,7.9,375.0,95.6,0
2025-04-09,Wednesday,WH,3.0,220.0,69.5,0
2025-04-10,Thursday,AH,1.2,73.0,57.9,0
2025-04-10,Thursday,CGH,4.6,420.0,88.0,0
2025-04-10,Thursday,KTPH,3.2,265.0,85.6,0
2025-04-10,Thursday,NTFGH,3.6,327.0,88.5,0
2025-04-10,Thursday,NUH(A),5.6,335.0,87.1,0
2025-04-10,Thursday,SGH,4.8,306.0,87.2,0
2025-04-10,Thursday,SKH,2.7,372.0,90.5,0
2025-04-10,Thursday,TTSH,7.1,404.0,93.4,0
2025-04-10,Thursday,WH,2.6,186.0,67.1,0
2025-04-11,Friday,AH,1.4,58.0,61.1,0
2025-04-11,Friday,CGH,5.4,428.0,86.1,0
2025-04-11,Friday,KTPH,2.9,225.0,81.9,0
2025-04-11,Friday,NTFGH,2.1,316.0,85.7,0
2025-04-11,Friday,NUH(A),5.5,309.0,82.9,0
2025-04-11,Friday,SGH,2.4,323.0,84.1,0
2025-04-11,Friday,SKH,2.6,340.0,86.8,0
2025-04-11,Friday,TTSH,7.5,381.0,90.2,0
2025-04-11,Friday,WH,2.4,188.0,61.5,0
2025-04-12,Saturday,AH,1.3,51.0,59.6,0
2025-04-12,Saturday,CGH,3.5,341.0,86.7,0
2025-04-12,Saturday,KTPH,2.9,212.0,83.6,0
2025-04-12,Saturday,NTFGH,2.2,324.0,87.6,0
2025-04-12,Saturday,NUH(A),3.9,264.0,82.3,0
2025-04-12,Saturday,SGH,2.1,313.0,81.5,0
2025-04-12,Saturday,SKH,2.6,311.0,84.7,0
2025-04-12,Saturday,TTSH,5.2,343.0,92.6,0
2025-04-12,Saturday,WH,2.8,160.0,59.9,0
2025-04-13,Sunday,AH,1.3,50.0,62.1,0
2025-04-13,Sunday,CGH,6.0,310.0,88.3,0
2025-04-13,Sunday,KTPH,3.3,221.0,85.8,0
2025-04-13,Sunday,NTFGH,2.4,351.0,91.4,0
2025-04-13,Sunday,NUH(A),3.4,273.0,82.7,0
2025-04-13,Sunday,SGH,1.5,277.0,82.4,0
2025-04-13,Sunday,SKH,2.3,340.0,88.6,0
2025-04-13,Sunday,TTSH,5.1,323.0,95.7,0
2025-04-13,Sunday,WH,3.0,186.0,63.7,0
2025-04-14,Monday,AH,1.2,76.0,69.5,0
2025-04-14,Monday,CGH,7.4,488.0,89.7,0
2025-04-14,Monday,KTPH,3.9,270.0,90.3,0
2025-04-14,Monday,NTFGH,4.5,399.0,92.6,0
2025-04-14,Monday,NUH(A),3.3,369.0,87.1,0
2025-04-14,Monday,SGH,5.0,395.0,87.9,0
2025-04-14,Monday,SKH,3.9,423.0,91.6,0
2025-04-14,Monday,TTSH,8.1,448.0,94.2,0
2025-04-14,Monday,WH,2.7,238.0,69.5,0
2025-04-15,Tuesday,AH,1.5,81.0,71.6,0
2025-04-15,Tuesday,CGH,17.1,350.0,87.1,0
2025-04-15,Tuesday,KTPH,7.1,234.0,87.7,0
2025-04-15,Tuesday,NTFGH,6.7,356.0,92.4,0
2025-04-15,Tuesday,NUH(A),5.9,316.0,84.5,0
2025-04-15,Tuesday,SGH,5.0,325.0,89.5,0
2025-04-15,Tuesday,SKH,6.4,386.0,91.5,0
2025-04-15,Tuesday,TTSH,13.1,370.0,94.8,0
2025-04-15,Tuesday,WH,2.9,209.0,70.0,0
2025-04-16,Wednesday,AH,1.1,67.0,64.2,0
2025-04-16,Wednesday,CGH,7.1,396.0,86.7,0
2025-04-16,Wednesday,KTPH,5.1,254.0,87.6,0
2025-04-16,Wednesday,NTFGH,6.3,351.0,89.4,0
2025-04-16,Wednesday,NUH(A),4.1,271.0,84.4,0
2025-04-16,Wednesday,SGH,4.1,335.0,87.7,0
2025-04-16,Wednesday,SKH,5.1,384.0,92.4,0
2025-04-16,Wednesday,TTSH,7.0,409.0,92.4,0
2025-04-16,Wednesday,WH,2.8,225.0,67.6,0
2025-04-17,Thursday,AH,1.0,57.0,58.9,0
2025-04-17,Thursday,CGH,6.5,397.0,85.9,0
2025-04-17,Thursday,KTPH,2.3,235.0,85.2,0
2025-04-17,Thursday,NTFGH,2.9,370.0,86.4,0
2025-04-17,Thursday,NUH(A),5.3,287.0,81.6,0
2025-04-17,Thursday,SGH,2.6,316.0,84.6,0
2025-04-17,Thursday,SKH,6.3,352.0,86.8,0
2025-04-17,Thursday,TTSH,6.4,382.0,90.1,0
2025-04-17,Thursday,WH,2.9,193.0,65.5,0
2025-04-18,Friday,AH,0.4,46.0,52.6,1
2025-04-18,Friday,CGH,4.6,301.0,86.2,1
2025-04-18,Friday,KTPH,2.8,186.0,81.9,1
2025-04-18,Friday,NTFGH,2.7,307.0,89.4,1
2025-04-18,Friday,NUH(A),3.3,232.0,76.7,1
2025-04-18,Friday,SGH,1.5,281.0,81.1,1
2025-04-18,Friday,SKH,5.3,286.0,86.7,1
2025-04-18,Friday,TTSH,4.1,312.0,91.0,1
2025-04-18,Friday,WH,2.6,156.0,63.0,1
2025-04-19,Saturday,AH,1.8,67.0,57.5,0
2025-04-19,Saturday,CGH,2.6,340.0,87.6,0
2025-04-19,Saturday,KTPH,2.8,221.0,83.8,0
2025-04-19,Saturday,NTFGH,2.1,325.0,91.3,0
2025-04-19,Saturday,NUH(A),2.4,277.0,77.4,0
2025-04-19,Saturday,SGH,1.4,319.0,82.0,0
2025-04-19,Saturday,SKH,1.9,337.0,88.0,0
2025-04-19,Saturday,TTSH,3.5,352.0,93.7,0
2025-04-19,Saturday,WH,2.1,167.0,63.4,0
2025-04-20,Sunday,AH,1.5,65.0,59.3,0
2025-04-20,Sunday,CGH,6.9,334.0,88.8,0
2025-04-20,Sunday,KTPH,2.1,240.0,88.9,0
2025-04-20,Sunday,NTFGH,3.5,329.0,94.2,0
2025-04-20,Sunday,NUH(A),2.7,265.0,77.4,0
2025-04-20,Sunday,SGH,3.5,283.0,85.4,0
2025-04-20,Sunday,SKH,2.3,323.0,90.3,0
2025-04-20,Sunday,TTSH,3.9,326.0,96.6,0
2025-04-20,Sunday,WH,2.4,201.0,69.1,0
2025-04-21,Monday,AH,1.3,70.0,60.7,0
2025-04-21,Monday,CGH,13.4,479.0,88.3,0
2025-04-21,Monday,KTPH,3.9,296.0,88.9,0
2025-04-21,Monday,NTFGH,6.6,402.0,96.3,0
2025-04-21,Monday,NUH(A),3.9,379.0,84.3,0
2025-04-21,Monday,SGH,5.2,405.0,89.1,0
2025-04-21,Monday,SKH,5.2,465.0,90.3,0
2025-04-21,Monday,TTSH,8.2,422.0,97.5,0
2025-04-21,Monday,WH,3.8,267.0,76.5,0
2025-04-22,Tuesday,AH,1.3,71.0,66.3,0
2025-04-22,Tuesday,CGH,15.4,449.0,89.0,0
2025-04-22,Tuesday,KTPH,9.3,284.0,89.5,0
2025-04-22,Tuesday,NTFGH,8.7,366.0,94.8,0
2025-04-22,Tuesday,NUH(A),6.2,351.0,87.2,0
2025-04-22,Tuesday,SGH,6.9,346.0,90.8,0
2025-04-22,Tuesday,SKH,7.0,427.0,90.4,0
2025-04-22,Tuesday,TTSH,7.7,379.0,95.4,0
2025-04-22,Tuesday,WH,4.4,244.0,77.1,0
2025-04-23,Wednesday,AH,1.3,56.0,62.8,0
2025-04-23,Wednesday,CGH,13.3,385.0,88.2,0
2025-04-23,Wednesday,KTPH,6.6,284.0,89.0,0
2025-04-23,Wednesday,NTFGH,4.2,341.0,90.7,0
2025-04-23,Wednesday,NUH(A),3.9,320.0,83.4,0
2025-04-23,Wednesday,SGH,4.0,321.0,89.8,0
2025-04-23,Wednesday,SKH,6.1,389.0,89.6,0
2025-04-23,Wednesday,TTSH,4.0,379.0,93.1,0
2025-04-23,Wednesday,WH,3.0,226.0,73.7,0
2025-04-24,Thursday,AH,1.4,77.0,64.2,0
2025-04-24,Thursday,CGH,5.5,402.0,87.5,0
2025-04-24,Thursday,KTPH,5.5,251.0,90.2,0
2025-04-24,Thursday,NTFGH,3.2,346.0,88.0,0
2025-04-24,Thursday,NUH(A),4.0,300.0,83.8,0
2025-04-24,Thursday,SGH,2.8,320.0,89.4,0
2025-04-24,Thursday,SKH,5.5,366.0,86.3,0
2025-04-24,Thursday,TTSH,4.5,375.0,93.9,0
2025-04-24,Thursday,WH,2.6,234.0,70.4,0
2025-04-25,Friday,AH,0.9,42.0,61.1,0
2025-04-25,Friday,CGH,7.0,387.0,86.5,0
2025-04-25,Friday,KTPH,4.8,238.0,89.0,0
2025-04-25,Friday,NTFGH,2.7,340.0,88.1,0
2025-04-25,Friday,NUH(A),3.9,303.0,82.5,0
2025-04-25,Friday,SGH,2.5,322.0,86.8,0
2025-04-25,Friday,SKH,3.1,365.0,87.4,0
2025-04-25,Friday,TTSH,5.0,378.0,90.5,0
2025-04-25,Friday,WH,2.7,212.0,67.8,0
2025-04-26,Saturday,AH,0.6,53.0,63.2,0
2025-04-26,Saturday,CGH,6.9,353.0,87.8,0
2025-04-26,Saturday,KTPH,4.0,205.0,88.9,0
2025-04-26,Saturday,NTFGH,2.2,285.0,85.9,0
2025-04-26,Saturday,NUH(A),3.2,271.0,80.9,0
2025-04-26,Saturday,SGH,2.2,273.0,83.4,0
2025-04-26,Saturday,SKH,2.9,341.0,86.0,0
2025-04-26,Saturday,TTSH,3.8,367.0,90.2,0
2025-04-26,Saturday,WH,2.4,183.0,67.0,0
2025-04-27,Sunday,AH,1.7,66.0,62.4,0
2025-04-27,Sunday,CGH,7.5,303.0,87.9,0
2025-04-27,Sunday,KTPH,3.9,227.0,88.3,0
2025-04-27,Sunday,NTFGH,2.0,310.0,88.1,0
2025-04-27,Sunday,NUH(A),3.7,283.0,82.2,0
2025-04-27,Sunday,SGH,1.8,288.0,81.4,0
2025-04-27,Sunday,SKH,2.6,379.0,90.7,0
2025-04-27,Sunday,TTSH,3.6,323.0,92.8,0
2025-04-27,Sunday,WH,2.9,172.0,86.0,0
2025-04-28,Monday,AH,0.9,84.0,64.1,0
2025-04-28,Monday,CGH,20.0,496.0,89.1,0
2025-04-28,Monday,KTPH,5.4,261.0,90.8,0
2025-04-28,Monday,NTFGH,3.1,406.0,92.6,0
2025-04-28,Monday,NUH(A),5.8,378.0,85.8,0
2025-04-28,Monday,SGH,5.1,386.0,86.2,0
2025-04-28,Monday,SKH,6.7,416.0,92.8,0
2025-04-28,Monday,TTSH,4.9,323.0,93.2,0
2025-04-28,Monday,WH,2.9,283.0,83.8,0
2025-04-29,Tuesday,AH,1.6,76.0,64.8,0
2025-04-29,Tuesday,CGH,14.7,402.0,89.4,0
2025-04-29,Tuesday,KTPH,4.7,233.0,88.7,0
2025-04-29,Tuesday,NTFGH,3.2,337.0,92.9,0
2025-04-29,Tuesday,NUH(A),8.3,318.0,87.6,0
2025-04-29,Tuesday,SGH,5.9,343.0,87.7,0
2025-04-29,Tuesday,SKH,6.5,332.0,93.7,0
2025-04-29,Tuesday,TTSH,8.1,451.0,93.6,0
2025-04-29,Tuesday,WH,3.9,220.0,84.0,0
2025-04-30,Wednesday,AH,0.8,57.0,60.6,0
2025-04-30,Wednesday,CGH,10.6,370.0,87.3,0
2025-04-30,Wednesday,KTPH,3.4,237.0,87.1,0
2025-04-30,Wednesday,NTFGH,3.0,326.0,90.3,0
2025-04-30,Wednesday,NUH(A),5.6,281.0,86.7,0
2025-04-30,Wednesday,SGH,1.9,296.0,89.5,0
2025-04-30,Wednesday,SKH,6.8,346.0,93.9,0
2025-04-30,Wednesday,TTSH,5.1,391.0,93.1,0
2025-04-30,Wednesday,WH,3.6,214.0,83.2,0
2025-05-01,Thursday,AH,1.4,74.0,68.6,1
2025-05-01,Thursday,CGH,7.3,304.0,89.6,1
2025-05-01,Thursday,KTPH,2.3,207.0,87.0,1
2025-05-01,Thursday,NTFGH,1.8,262.0,91.7,1
2025-05-01,Thursday,NUH(A),7.1,237.0,85.6,1
2025-05-01,Thursday,SGH,1.4,276.0,88.6,1
2025-05-01,Thursday,SKH,4.5,338.0,93.6,1
2025-05-01,Thursday,TTSH,3.8,367.0,94.4,1
2025-05-01,Thursday,WH,2.9,184.0,83.0,1
2025-05-02,Friday,AH,1.4,69.0,66.9,0
2025-05-02,Friday,CGH,4.7,384.0,87.8,0
2025-05-02,Friday,KTPH,2.8,253.0,82.8,0
2025-05-02,Friday,NTFGH,2.1,346.0,88.8,0
2025-05-02,Friday,NUH(A),3.7,313.0,82.3,0
2025-05-02,Friday,SGH,2.5,358.0,86.1,0
2025-05-02,Friday,SKH,3.5,377.0,92.3,0
2025-05-02,Friday,TTSH,4.4,314.0,89.5,0
2025-05-02,Friday,WH,2.8,204.0,81.3,0
2025-05-03,Saturday,AH,1.2,58.0,66.6,1
